total_distance,epsilon_required,num_pairs,src_len,trg_len
5,1,28,26,29
12,8,37,36,39
2,1,10,10,10
17,4,36,31,36
8,7,26,22,29
22,3,19,18,19
38,7,10,14,10
3,1,14,11,14
12,3,7,9,7
31,14,19,20,19
0,0,8,8,8
24,7,12,14,12
16,6,17,14,18
28,9,19,20,19
2,1,5,6,5
258,17,41,55,43
128,19,46,53,50
5,2,12,13,12
118,12,24,38,29
0,0,17,14,17
64,8,28,31,28
178,11,41,49,42
25,4,51,45,56
29,9,35,36,36
153,12,40,52,48
76,11,50,49,53
41,10,25,25,25
6,6,43,41,49
0,0,6,4,6
1,1,21,15,23
5,3,30,27,30
16,3,13,15,13
41,8,18,22,18
1,1,11,8,11
77,15,46,50,51
42,5,36,38,37
14,4,13,15,13
34,4,35,33,37
0,0,13,11,13
171,16,78,78,88
6,4,34,26,36
38,17,37,34,38
25,5,41,44,43
43,21,39,38,40
34,10,41,38,41
1,1,10,12,11
6,3,21,11,22
0,0,16,12,16
5,3,20,17,20
0,0,7,7,7
8,4,30,27,30
235,16,47,53,49
36,7,13,17,13
63,7,19,20,19
57,14,13,22,18
5,3,6,21,7
107,15,23,35,24
47,8,14,23,15
10,6,35,32,42
24,4,19,20,19
201,21,33,50,37
99,24,25,31,29
42,6,10,15,10
80,11,20,30,22
33,5,19,24,19
39,12,25,23,26
15,5,17,19,17
7,3,6,8,6
40,8,22,22,22
163,12,28,36,30
29,12,25,27,28
9,2,10,10,10
94,25,46,54,51
8,4,7,12,8
100,22,25,39,32
20,7,22,25,28
11,4,23,22,26
30,7,20,21,21
153,16,29,38,31
24,6,26,28,27
20,6,28,27,28
22,5,37,36,37
27,4,37,37,41
21,5,18,18,19
56,11,21,22,23
12,4,21,15,21
9,5,14,14,14
35,3,34,34,36
165,22,22,34,23
135,16,31,44,35
60,10,12,20,13
169,22,22,37,22
51,20,32,34,34
16,5,11,13,11
0,0,13,6,16
45,7,23,23,23
0,0,11,9,12
115,14,21,31,21
150,15,29,38,35
3,1,16,13,16
129,12,33,41,34
185,10,37,50,43
100,8,28,35,32
93,11,33,37,34
28,4,15,18,15
40,4,27,28,27
31,10,17,18,18
2,1,15,12,15
26,10,16,18,16
10,4,11,10,11
37,18,48,43,53
11,4,35,37,38
78,9,43,46,43
4,2,46,38,55
33,15,35,29,35
46,11,27,30,27
10,4,29,22,29
78,8,42,44,42
0,0,33,24,33
34,9,32,31,33
18,4,36,37,38
199,20,61,76,71
8,4,10,11,10
166,14,55,61,62
39,12,69,71,80
25,9,50,40,53
10,4,39,35,42
28,5,17,21,17
12,3,28,26,28
12,2,14,16,14
4,1,17,17,17
16,4,23,18,23
34,4,21,25,24
41,4,18,20,18
100,22,42,46,45
10,9,32,26,33
64,8,35,36,35
5,2,21,21,21
8,5,38,27,39
20,9,13,15,13
48,7,47,42,47
358,26,55,62,58
37,7,30,29,31
8,3,19,19,20
85,16,58,65,64
13,2,37,33,37
2,2,31,25,32
28,16,51,46,53
103,20,86,94,97
18,12,45,45,48
30,6,43,35,46
185,13,20,36,23
9,3,27,27,28
18,7,34,28,35
3,2,21,17,21
47,7,18,22,18
51,8,39,33,39
0,0,18,13,18
52,16,39,44,41
0,0,18,14,18
101,7,41,43,43
4,4,20,19,21
0,0,24,18,24
47,14,43,46,45
0,0,6,5,6
12,6,23,18,23
45,5,24,29,24
2,1,7,8,7
3,3,27,26,27
0,0,17,11,19
18,2,20,19,20
13,6,10,12,10
0,0,11,10,11
246,15,43,52,43
30,5,39,41,43
29,11,47,41,47
11,3,13,10,13
0,0,15,10,15
1,1,31,24,34
19,14,36,38,39
16,3,13,13,13
1,1,25,22,25
8,2,9,12,10
113,14,49,49,50
2,1,38,35,40
84,22,50,52,55
63,5,26,29,26
13,4,14,14,14
62,5,34,35,34
1,1,17,14,17
40,7,36,33,38
74,15,16,22,16
93,20,18,25,18
0,0,7,7,8
200,14,40,52,44
3,3,15,10,15
56,22,45,48,49
74,8,38,43,41
25,6,23,21,24
13,4,22,19,22
1,1,12,12,13
44,5,25,24,25
54,6,24,29,25
201,16,39,53,46
77,23,23,29,26
2,1,21,17,21
19,7,9,11,9
15,4,24,21,24
10,3,30,26,30
28,6,12,15,13
80,18,17,22,19
47,5,28,27,28
50,7,23,26,24
32,15,35,31,36
0,0,17,14,17
13,3,13,13,13
4,2,16,15,16
126,11,20,30,20
17,5,12,13,12
26,3,16,19,17
24,7,10,13,10
40,9,20,22,21
2,2,14,12,14
0,0,25,17,28
117,13,21,30,24
82,9,23,32,23
12,8,48,25,54
35,6,14,16,14
32,6,22,27,24
19,3,10,13,10
2,2,11,13,11
15,4,21,22,23
2,1,8,7,8
24,7,17,19,17
5,2,19,17,21
60,8,27,31,29
46,10,14,16,14
85,12,12,22,13
128,14,28,34,31
157,13,35,45,40
25,7,30,33,33
42,6,23,24,24
129,33,44,48,47
315,29,31,47,33
12,4,21,21,21
188,20,38,45,40
82,14,41,42,43
36,4,38,36,39
11,3,14,13,14
1,1,41,33,43
2,1,6,7,6
2,2,21,16,21
19,5,39,30,41
5,1,25,22,27
9,2,12,11,12
4,2,27,18,28
30,9,11,20,11
0,0,20,7,20
6,1,12,11,12
120,12,21,31,22
206,22,66,81,75
2,2,29,25,30
31,5,29,33,31
34,9,33,33,34
92,8,39,42,40
3,2,17,18,18
16,3,11,14,11
9,3,8,9,8
13,9,19,18,19
4,1,9,8,9
102,10,32,39,32
0,0,8,8,8
5,5,43,36,44
24,8,21,21,21
0,0,8,6,8
186,8,54,63,59
0,0,6,5,6
81,7,26,32,26
1,1,6,5,6
13,2,12,14,12
0,0,14,12,14
3,1,9,10,9
56,7,18,21,18
32,6,14,17,14
0,0,9,8,9
16,4,37,38,40
16,9,21,22,21
24,16,47,45,49
11,2,17,16,17
34,8,50,49,52
91,9,19,26,19
135,10,32,42,34
101,8,29,35,29
1,1,18,14,18
158,9,30,39,31
14,10,10,15,12
274,26,83,85,86
13,2,20,20,21
8,1,12,14,14
28,11,34,35,35
4,2,31,32,32
73,9,29,31,31
64,6,39,45,43
62,11,11,19,11
194,18,30,43,32
35,11,13,17,13
17,3,16,18,16
34,7,31,41,37
69,10,26,30,27
187,15,24,40,28
57,8,17,21,17
103,21,11,26,12
79,11,13,23,13
33,4,16,18,16
35,8,29,30,31
35,8,17,20,18
2,1,26,21,27
77,11,28,30,28
3,2,19,15,19
1,1,11,11,11
147,15,36,43,37
32,7,12,15,12
12,7,19,18,20
4,2,37,31,43
2,1,34,34,36
2,1,49,39,50
184,42,83,88,87
0,0,10,10,10
16,11,25,25,25
23,5,21,20,21
13,4,34,31,36
38,7,22,24,22
4,1,7,8,7
1,1,8,8,8
10,2,11,10,11
51,15,58,56,64
18,4,33,29,36
39,8,21,21,21
77,6,30,35,31
1,1,10,8,10
22,7,24,19,24
1,1,51,41,55
145,15,49,53,53
20,11,28,26,30
41,12,23,20,25
480,34,35,58,38
121,11,23,31,23
30,6,20,24,20
11,4,7,9,7
72,11,37,37,38
4,2,8,8,8
3,1,31,25,31
14,5,29,27,29
40,9,18,24,20
43,7,23,28,26
3,2,23,16,23
5,2,10,11,12
15,7,26,27,27
5,2,31,23,32
75,12,55,57,55
6,2,17,16,18
21,7,15,11,16
3,2,4,6,4
21,8,66,68,72
105,12,93,93,103
1,1,6,7,6
34,12,50,41,51
9,2,13,9,13
97,13,29,35,29
35,4,18,22,19
82,6,38,41,42
19,6,7,12,7
7,6,25,20,27
16,3,13,15,13
274,18,37,51,41
44,7,32,29,35
26,5,20,25,22
6,2,8,10,8
2,2,7,5,7
0,0,10,7,13
3,2,23,22,23
25,8,15,15,15
28,4,18,19,18
81,14,13,23,13
39,9,23,23,23
66,13,33,35,33
44,12,26,30,27
0,0,16,12,16
46,4,33,33,33
33,6,22,23,22
3,2,16,16,16
41,4,27,29,27
7,3,6,7,6
28,7,20,20,20
19,7,11,14,11
90,11,21,30,22
58,15,17,21,17
13,7,16,15,17
6,2,10,11,10
158,18,21,27,21
45,6,26,31,28
61,9,24,33,25
3,1,8,8,8
21,9,14,20,16
1,1,15,12,15
235,24,34,42,34
13,3,16,16,16
1,1,29,25,29
18,10,20,22,20
15,5,23,25,24
17,3,9,13,10
23,3,25,26,25
2,2,14,11,15
8,5,30,25,35
14,3,11,13,11
94,11,16,27,18
3,1,5,6,5
70,6,26,30,28
21,5,23,23,23
92,10,28,34,28
82,11,13,21,13
313,21,33,46,35
139,23,37,45,40
1,1,15,16,18
165,26,56,60,60
0,0,17,13,17
30,9,15,15,15
13,4,26,23,27
11,5,9,11,9
3,2,12,12,12
130,10,26,36,26
23,6,11,13,11
61,9,13,20,13
40,8,39,44,43
266,19,27,45,30
57,10,21,33,23
0,0,11,6,11
3,1,27,21,28
25,9,11,17,11
215,18,49,64,56
0,0,17,15,17
23,5,29,30,29
43,11,21,29,23
26,11,18,16,18
5,2,14,14,14
10,3,7,9,7
6,4,15,11,15
477,22,37,56,41
28,3,41,44,43
2,2,15,14,15
44,9,13,14,15
17,4,42,43,45
23,7,33,32,36
18,3,22,22,22
23,3,25,25,25
32,6,9,15,10
0,0,32,31,34
23,11,15,18,15
47,17,33,36,35
12,5,25,21,25
62,9,21,27,21
9,4,24,25,24
20,4,33,33,34
28,8,34,34,34
61,7,29,32,29
17,5,12,14,13
42,10,18,14,18
77,20,22,28,23
28,9,18,19,18
177,21,47,58,55
21,3,17,19,17
37,4,20,23,20
2,1,17,16,18
22,4,19,18,19
3,1,7,8,7
10,5,17,16,17
11,2,16,18,16
9,2,32,22,33
49,7,34,35,35
31,8,11,18,11
6,2,6,7,6
0,0,5,5,5
12,5,8,8,8
1,1,1,2,1
34,8,39,35,40
11,5,34,30,37
24,3,17,18,17
22,12,33,30,34
0,0,27,23,27
6,3,8,8,8
31,8,28,24,29
55,15,28,32,29
24,6,33,33,37
13,3,11,12,11
0,0,10,7,10
87,3,55,59,56
0,0,9,6,9
7,2,13,14,13
26,10,14,15,14
28,7,9,11,9
159,27,29,40,30
37,5,13,17,13
6,1,7,8,7
29,5,12,18,13
28,4,33,35,33
45,7,12,19,12
64,7,18,25,18
14,4,26,25,26
0,0,7,7,7
75,16,24,30,26
16,3,24,26,26
48,7,24,23,25
18,8,13,12,13
13,4,14,13,14
65,11,33,38,35
29,10,52,54,55
753,30,61,85,65
13,6,53,43,53
3,2,23,21,24
107,10,23,29,24
172,14,33,46,33
42,8,54,39,57
15,3,32,33,35
3,2,11,13,11
11,6,19,17,19
220,10,50,60,54
219,15,60,66,65
22,3,15,17,15
1,1,19,16,19
62,7,60,70,65
61,10,42,45,43
0,0,36,33,37
127,14,26,32,26
0,0,8,5,8
22,9,44,42,48
112,22,85,88,94
479,28,51,68,53
713,49,95,126,117
293,36,69,87,79
133,15,65,70,68
13,2,10,12,10
0,0,30,23,31
23,4,33,35,33
8,7,43,37,44
33,6,24,22,24
17,3,18,20,18
13,3,22,23,22
5,4,12,12,12
8,3,13,13,13
161,25,55,57,57
17,16,42,36,45
8,3,49,43,52
24,6,15,16,15
20,13,60,47,64
153,18,63,67,65
7,1,50,44,54
0,0,9,8,10
20,4,8,11,8
73,10,22,32,23
30,6,10,14,10
10,4,20,20,22
2,1,10,12,13
5,3,22,20,22
57,9,18,24,18
14,5,24,24,25
23,4,19,20,19
27,6,15,16,16
63,7,19,25,20
115,17,36,43,38
49,9,11,17,11
14,4,15,15,15
15,9,20,21,20
80,13,23,23,23
32,6,13,16,13
14,5,18,17,22
11,2,23,22,23
136,12,33,47,39
14,2,18,19,18
22,4,33,35,33
63,11,26,29,30
11,2,19,19,19
19,8,26,29,27
14,6,29,22,30
3,2,8,8,8
36,5,16,18,16
0,0,1,1,1
54,8,30,35,38
62,7,34,33,35
3,2,45,33,47
19,5,16,21,17
12,8,14,14,17
1,1,5,6,5
59,6,28,31,30
0,0,17,11,17
8,3,14,15,15
8,3,33,27,34
53,6,38,42,41
4,4,23,18,23
122,11,35,44,37
24,12,29,26,29
12,3,46,41,51
73,7,66,63,67
20,5,18,22,19
49,9,17,20,18
14,6,34,30,35
2,2,9,9,9
112,29,52,54,56
13,7,22,22,23
39,4,27,29,27
63,16,71,62,80
23,5,38,35,38
140,21,45,49,48
8,2,18,19,18
155,11,31,39,33
92,10,55,57,57
94,17,35,41,39
76,10,22,26,22
95,6,25,33,27
2,1,22,16,22
42,6,23,23,23
63,8,30,32,31
28,5,30,28,31
96,11,29,36,29
106,10,40,43,42
23,6,20,18,20
2,2,10,10,10
16,9,13,12,13
164,19,35,39,40
12,6,14,14,14
4,3,28,29,30
24,4,32,33,33
125,28,85,82,91
6,2,6,7,6
38,19,26,29,27
24,6,35,35,36
81,16,54,57,58
109,14,32,39,35
53,6,30,33,30
44,7,30,31,31
14,3,25,27,25
6,5,11,12,11
9,9,15,16,16
55,5,22,27,22
57,11,19,24,19
56,7,24,32,25
18,8,23,23,23
218,18,23,36,23
10,6,44,41,47
58,6,31,37,35
25,10,28,31,30
7,2,60,53,65
116,12,34,40,36
116,17,40,50,43
208,17,44,51,47
61,25,49,54,56
2,2,32,23,33
87,9,40,41,42
19,8,22,24,23
0,0,1,1,1
21,2,20,22,20
490,47,43,69,45
50,11,19,22,19
13,6,22,20,22
52,8,12,20,12
63,4,32,35,34
0,0,1,1,1
27,9,22,22,22
102,17,18,27,19
100,13,29,35,30
14,4,18,19,19
203,13,37,46,38
147,12,24,38,29
46,5,20,22,21
46,4,42,46,45
6,4,23,20,25
68,8,38,41,41
9,2,9,10,9
173,21,71,80,79
87,15,69,69,71
8,2,18,18,18
170,14,45,57,52
32,6,30,32,31
249,33,67,84,78
24,5,28,31,32
48,7,32,35,35
28,13,55,64,68
38,8,21,25,21
36,9,26,24,27
27,7,45,41,49
105,11,29,33,31
50,7,17,23,18
93,8,19,28,20
98,10,33,38,37
9,2,11,14,12
5,1,6,6,6
1,1,6,7,6
4,1,43,40,46
20,8,22,21,23
6,5,55,46,59
118,23,57,60,62
44,16,77,71,80
142,16,43,52,46
8,2,19,23,22
57,11,19,24,19
66,9,24,33,25
1,1,27,25,27
0,0,4,4,4
324,17,52,57,52
69,8,29,32,29
55,14,66,69,73
21,6,33,36,37
210,20,46,55,50
87,9,26,35,28
277,18,59,65,63
109,18,39,44,43
493,48,65,87,69
0,0,9,9,9
49,11,24,29,26
46,7,19,21,19
0,0,6,3,7
14,6,9,11,9
15,2,24,26,26
191,14,53,64,61
9,3,43,33,48
39,11,37,37,42
433,41,50,64,54
90,15,37,39,39
25,4,46,41,48
58,12,51,51,53
0,0,10,8,10
15,6,29,25,30
60,26,58,57,62
4,2,11,11,11
8,4,25,22,27
15,10,35,31,35
43,9,23,25,23
3,1,14,14,15
3,2,27,21,28
3,1,11,11,11
10,3,25,25,25
17,4,22,20,22
148,13,35,45,37
0,0,23,18,23
3,1,21,17,21
130,6,38,44,41
0,0,14,10,14
2,1,21,16,21
28,8,47,49,53
273,17,47,65,51
5,3,18,16,18
8,2,16,15,16
1,1,45,37,45
3,2,5,6,5
45,6,40,37,40
48,4,28,30,28
7,3,56,45,57
2,2,25,20,25
4,4,19,15,19
0,0,5,4,5
31,6,10,15,10
8,2,13,13,13
10,3,17,16,17
147,22,29,33,30
15,3,15,13,15
3,2,9,9,9
46,8,33,35,39
99,6,71,75,73
32,8,50,43,52
2,2,18,15,18
31,10,36,35,38
3,2,10,9,10
9,4,65,62,74
17,8,10,11,10
30,12,39,36,39
43,12,43,41,48
22,7,17,17,19
8,3,15,14,15
57,10,39,35,44
101,14,23,32,24
68,9,37,41,37
72,9,16,23,17
115,9,24,33,24
157,14,27,40,27
61,5,20,23,20
12,5,6,11,6
14,3,13,15,13
0,0,1,1,1
99,11,34,40,36
28,7,34,26,37
187,22,46,59,52
70,8,23,27,23
24,4,26,24,28
34,4,31,28,34
184,27,90,96,101
292,15,69,72,81
340,19,32,46,32
23,3,38,36,40
414,40,54,72,61
239,17,73,92,87
29,14,13,16,13
397,16,68,83,76
62,9,19,25,20
10,5,9,10,9
156,22,65,75,75
2,2,17,14,17
44,12,52,48,57
1,1,16,11,16
262,36,42,55,45
92,20,24,30,24
41,7,29,25,30
151,10,41,46,42
85,6,29,34,30
205,12,43,51,46
0,0,16,12,16
17,4,8,12,8
3,2,27,22,27
17,2,12,14,12
91,8,21,29,21
1,1,13,15,16
33,7,27,31,29
0,0,7,7,7
0,0,23,19,24
0,0,11,8,11
0,0,14,13,14
19,11,40,38,40
10,5,25,22,25
103,16,30,41,34
13,4,19,20,20
4,2,20,17,20
99,19,53,61,61
46,5,14,18,14
167,13,46,56,51
46,7,13,19,13
54,6,23,28,23
109,10,37,41,37
59,10,23,27,24
104,12,22,27,22
0,0,22,21,22
46,6,13,16,13
22,5,18,21,19
3,1,7,8,7
110,7,37,43,39
88,8,32,39,33
11,2,13,13,13
7,2,20,18,21
58,9,29,32,31
15,5,24,20,24
4,3,24,22,24
60,6,24,29,25
0,0,15,14,16
120,29,110,115,129
671,40,56,82,62
82,19,45,49,51
7,7,20,17,20
77,7,33,35,34
304,29,93,113,108
776,58,86,109,102
109,10,36,39,38
73,8,21,27,21
185,17,37,50,42
133,9,43,51,49
60,29,73,84,93
158,10,43,49,46
273,17,49,62,54
191,14,23,36,23
19,3,33,36,35
114,8,36,34,37
16,5,30,27,30
11,5,16,13,16
117,16,24,31,24
62,6,46,47,47
22,4,37,38,41
0,0,20,18,21
2,1,25,21,26
3,2,33,24,35
19,4,17,14,17
0,0,17,15,18
5,2,15,16,15
144,16,29,40,34
3,1,19,19,20
0,0,26,24,27
0,0,20,18,20
1,1,16,12,17
24,5,17,20,18
38,7,40,41,44
39,6,9,14,9
1,1,15,14,15
5,3,25,23,25
46,5,12,16,12
0,0,13,10,13
52,5,23,26,23
18,3,13,14,13
24,10,30,31,31
28,4,26,29,29
10,7,11,10,11
69,14,61,64,82
4,2,12,11,12
86,10,25,31,25
298,23,27,43,28
1,1,19,18,20
15,4,18,19,18
0,0,13,10,13
4,2,10,10,10
54,8,22,24,23
48,6,37,39,39
5,2,34,31,37
79,25,45,53,53
11,2,13,14,13
8,5,8,11,8
24,4,13,15,13
21,7,12,13,14
8,5,25,25,26
0,0,13,10,13
35,6,19,19,20
10,3,21,21,21
107,11,25,33,25
51,4,26,28,26
113,10,30,37,32
43,6,25,25,25
18,11,23,23,24
80,10,30,36,32
4,1,17,17,17
254,26,53,62,56
1,1,7,5,7
5,2,4,6,4
2,1,11,12,11
3,1,11,10,11
7,3,3,6,3
26,8,22,18,23
11,3,6,9,6
2,1,14,13,14
2,1,4,5,4
20,5,36,30,39
21,4,25,29,27
19,6,8,11,8
8,3,6,9,6
10,3,51,45,56
100,20,46,46,48
241,22,67,75,73
0,0,7,7,7
31,5,12,15,12
8,3,6,9,6
103,6,52,54,56
26,6,61,51,66
0,0,9,8,9
133,16,35,41,38
8,2,50,50,54
133,14,39,44,41
0,0,8,8,8
3,1,26,24,27
8,3,6,9,6
40,7,21,22,21
2,2,15,13,16
3,1,33,26,34
42,5,46,45,50
19,7,35,31,36
5,2,8,8,8
144,9,45,50,50
83,12,55,63,63
298,19,67,79,71
0,0,7,7,7
4,1,25,25,26
62,8,27,32,27
101,14,27,31,27
27,10,10,21,11
39,4,25,27,27
113,14,16,28,17
46,6,39,41,39
26,8,16,16,16
7,3,12,10,12
7,2,11,11,11
23,4,21,23,21
60,13,27,29,28
28,11,24,24,25
74,9,17,24,17
1,1,29,25,29
107,12,41,42,43
10,5,17,19,18
0,0,22,17,22
0,0,14,11,14
37,7,25,30,27
4,4,27,20,27
10,2,21,22,21
57,20,57,52,60
42,5,32,33,32
8,3,35,36,36
0,0,2,1,2
59,8,22,30,22
20,4,13,17,13
0,0,3,2,3
2124,65,73,126,78
401,17,62,70,63
52,8,11,18,11
6,3,16,16,16
0,0,12,12,12
0,0,3,2,3
41,8,14,17,15
444,32,33,56,36
20,6,18,18,18
35,6,13,19,13
1,1,10,9,10
109,15,19,28,19
872,56,110,143,132
13,3,13,14,13
64,10,23,26,26
0,0,12,13,13
102,8,20,25,20
1,1,12,9,12
34,15,31,29,34
45,7,13,20,14
24,5,22,23,22
1313,80,75,106,78
142,12,34,41,39
36,9,12,21,12
0,0,9,6,9
0,0,3,2,3
38,10,9,19,9
20,4,7,11,7
89,13,29,39,33
245,20,44,56,48
12,4,31,32,33
19,6,21,23,21
61,9,28,33,28
49,6,40,37,42
26,5,14,17,14
206,28,64,74,70
59,11,26,29,26
29,7,19,20,19
0,0,9,8,9
59,10,23,35,25
28,6,8,14,8
78,8,36,42,37
15,2,17,19,17
52,14,37,38,38
1,1,9,9,9
129,17,46,56,48
55,11,13,19,13
73,11,29,25,29
67,12,22,30,23
51,6,14,20,14
16,4,21,23,23
0,0,9,7,9
7,2,6,7,6
303,41,47,58,48
57,11,9,20,9
27,14,27,25,27
21,4,23,24,24
178,13,51,57,53
16,6,18,19,19
115,15,57,63,63
69,8,20,29,21
18,10,22,24,24
16,7,14,13,15
33,11,31,32,31
66,20,75,70,82
38,5,20,23,20
182,11,40,47,41
71,7,32,37,33
58,8,15,20,15
0,0,9,7,9
39,6,20,22,20
22,7,10,12,10
317,20,57,70,62
112,15,18,26,18
36,13,40,36,44
16,5,9,14,9
1,1,5,5,5
47,9,14,23,14
0,0,5,5,6
24,16,28,30,34
17,4,9,12,9
5,2,24,24,24
208,38,59,75,68
9,4,8,10,8
127,13,49,52,50
0,0,10,6,10
3,1,24,25,29
1,1,20,15,22
30,22,33,37,40
0,0,10,6,10
12,5,11,12,11
13,4,11,12,11
3,2,13,13,13
750,42,79,92,88
766,38,79,90,84
470,26,67,78,74
634,37,82,88,90
14,5,23,25,25
153,9,42,49,43
20,5,32,36,34
6,3,42,30,43
120,10,28,31,28
10,4,12,13,12
214,19,35,47,36
119,16,30,40,33
112,14,32,38,37
30,9,26,23,28
50,16,41,48,47
157,47,83,86,89
27,8,14,14,15
93,16,54,53,60
195,16,37,44,37
75,8,40,48,43
14,3,36,34,36
309,25,59,69,69
6,1,16,16,16
98,8,25,31,25
102,8,35,36,35
39,29,100,77,126
70,10,39,40,41
29,24,93,84,95
50,14,50,52,52
10,9,48,45,53
11,8,55,48,58
10,9,58,46,60
7,3,15,13,15
18,6,39,33,40
7,2,44,40,44
25,7,41,39,44
94,18,55,61,58
22,14,26,26,26
170,13,28,37,28
0,0,43,39,46
35,10,78,64,93
151,15,58,65,63
92,8,52,55,56
30,9,35,38,38
135,14,29,39,31
284,18,39,51,40
51,6,34,38,39
149,12,55,60,56
301,34,30,69,35
4,2,38,36,40
46,7,31,24,32
12,4,40,39,40
31,7,15,19,15
75,8,27,29,27
51,6,30,35,30
27,5,26,25,28
43,11,45,47,49
5,2,8,7,8
65,8,23,30,23
11,7,15,15,15
4,1,33,31,35
25,8,13,14,13
121,18,35,40,35
277,20,69,75,72
47,10,32,32,34
22,6,19,17,20
31,5,14,16,14
0,0,10,10,10
5,2,10,11,10
2,1,31,22,31
1,1,20,17,20
96,8,52,48,58
12,9,31,22,31
28,5,21,23,22
15,3,41,35,46
0,0,17,14,17
68,9,28,34,32
104,27,52,58,55
77,12,18,23,18
10,5,26,25,29
15,3,40,45,50
92,11,31,32,31
38,12,17,23,21
11,5,27,22,27
18,7,28,24,28
22,7,13,14,14
13,6,30,22,30
226,15,40,45,42
26,8,22,23,23
61,6,34,39,38
45,6,45,36,48
41,12,15,17,15
5,2,17,16,17
2,1,34,30,34
6,2,21,21,21
8,4,26,20,27
7,4,12,12,13
33,5,27,28,27
31,12,48,45,49
20,4,33,32,34
11,3,26,23,27
8,5,35,29,40
14,3,17,16,17
8,4,15,12,15
7,5,35,26,37
69,12,45,42,50
29,4,17,15,17
28,13,33,24,33
22,4,29,27,29
0,0,26,21,26
14,3,31,27,32
99,12,51,48,54
68,14,41,43,42
20,16,77,67,84
22,4,26,26,26
269,13,75,82,78
9,2,43,35,46
60,18,48,45,48
50,12,26,31,27
54,13,43,42,48
130,21,30,36,33
52,7,30,34,32
196,12,38,49,43
36,7,33,33,34
18,9,61,49,63
40,21,59,51,61
37,4,41,34,45
49,17,58,58,64
0,0,34,22,37
48,13,72,75,80
214,20,64,75,70
13,6,10,12,10
181,20,26,33,28
41,9,24,21,24
32,3,51,50,52
38,13,23,20,23
41,7,27,29,28
149,11,29,33,29
36,9,23,26,25
308,22,52,65,55
40,6,50,51,53
48,7,14,19,14
192,13,29,38,29
78,12,114,105,127
48,30,56,62,68
318,11,63,77,70
60,22,65,66,77
5,5,47,42,49
5,4,61,48,64
146,10,63,69,66
10,5,49,43,50
63,7,21,28,22
4,2,25,18,25
81,10,23,29,24
49,8,20,26,20
42,5,21,26,21
2,1,27,21,27
12,4,9,11,9
4,1,19,17,19
6,2,16,16,17
1,1,17,17,17
7,6,29,23,29
108,11,25,34,25
107,24,46,52,49
15,5,42,39,42
78,10,27,38,28
190,32,43,50,46
325,22,82,98,99
21,5,10,13,10
16,5,9,10,9
3,2,57,48,57
1,1,37,35,37
19,9,37,31,37
3,1,31,28,32
17,4,13,15,13
0,0,33,26,33
687,36,73,90,73
32,3,22,24,22
7,2,19,18,20
48,12,26,33,30
15,8,22,22,22
59,8,42,45,43
69,10,29,32,30
32,5,25,30,26
48,4,27,27,27
22,5,34,34,37
220,41,47,55,49
47,12,26,29,26
0,0,27,20,28
65,6,26,27,26
65,7,26,28,26
49,7,15,21,15
60,9,25,28,26
16,5,20,20,22
55,9,28,28,29
16,7,26,26,26
82,15,36,39,37
30,8,23,22,23
79,14,18,25,18
50,15,18,22,18
8,4,27,20,29
4,3,24,20,25
18,4,21,22,25
17,3,16,15,16
56,19,47,49,55
84,15,16,23,16
6,3,16,15,20
5,2,21,22,21
49,8,24,28,25
14,3,20,21,20
51,7,17,21,17
15,3,12,14,12
24,15,28,28,29
12,3,26,23,29
25,5,26,25,26
0,0,4,4,4
66,11,13,19,13
98,7,38,40,38
5,2,16,18,16
5,5,19,19,19
157,14,28,36,30
0,0,11,9,11
24,10,16,15,16
14,2,17,17,17
0,0,23,17,23
0,0,33,25,41
65,8,25,32,26
21,4,24,22,25
23,5,44,43,45
122,11,31,34,33
38,24,33,39,38
159,12,39,47,39
328,17,52,65,55
132,22,33,38,36
34,5,23,26,24
132,14,23,28,23
10,3,22,24,22
13,5,13,13,13
113,8,33,37,34
2,2,28,23,28
23,5,26,30,27
47,9,33,32,34
56,7,30,31,30
39,6,29,26,29
31,4,19,22,19
270,13,44,57,49
3,2,21,20,21
44,6,29,36,32
61,5,40,43,43
18,3,23,19,24
22,4,29,32,33
32,6,52,51,53
64,14,63,64,72
171,21,45,52,48
63,5,35,39,38
19,9,32,33,38
60,9,14,22,14
29,10,15,20,15
55,12,27,30,28
108,11,27,34,29
13,6,26,22,27
91,13,24,29,24
53,7,19,24,22
71,9,25,26,26
53,7,21,20,21
67,22,29,29,30
0,0,12,11,13
3,3,9,8,9
27,3,13,16,13
34,8,23,21,23
46,8,13,20,17
82,12,15,24,15
1,1,21,16,21
98,15,25,29,26
57,10,23,30,24
20,5,16,18,16
7,7,17,16,17
81,15,28,31,29
33,6,28,29,29
1,1,12,12,12
33,5,20,23,23
13,4,14,15,14
276,18,38,53,42
9,4,27,26,28
0,0,37,34,41
56,23,23,29,25
3,2,28,27,31
116,14,31,36,32
39,7,23,27,24
8,2,22,21,23
210,22,50,56,51
82,17,26,34,30
4,1,10,11,10
25,5,39,35,39
1,1,6,7,6
13,3,7,10,7
14,3,10,11,10
27,8,18,22,19
118,18,48,54,51
2,2,13,13,14
1,1,7,7,7
22,7,19,21,20
141,19,34,46,35
82,15,30,35,30
38,9,28,31,30
62,8,18,23,18
73,13,41,40,41
5,2,41,40,42
5,2,34,26,34
84,10,34,38,36
17,5,25,29,27
16,4,38,33,39
97,8,59,70,68
129,15,32,34,36
